,idx,mode,file,# Gadgets,CX depth,# CX,Rz depth,depth,# Rz,time,Original # Gadgets,Original CX depth,Original # CX,Original Rz depth,Original depth,Original # Rz,#phase_layers,#cnots_per_layer,notes,matroid,root_heuristic,split_heuristic,arch_density,architecture
0,0,steiner,GENERATED,7,6,8,5,11,7,0 days 00:00:00.001520000,7,10,12,4,13,7,,,,arianne,,count,1.0,4q-fully_connected
0,1,steiner,GENERATED,7,11,12,5,16,7,0 days 00:00:00.001294000,7,11,12,4,15,7,,,,arianne,,count,1.0,4q-fully_connected
0,2,steiner,GENERATED,7,11,12,5,16,7,0 days 00:00:00.001092000,7,8,10,4,12,7,,,,arianne,,count,1.0,4q-fully_connected
0,3,steiner,GENERATED,7,10,10,4,13,7,0 days 00:00:00.001542000,7,6,8,4,10,7,,,,arianne,,count,1.0,4q-fully_connected
0,4,steiner,GENERATED,7,6,8,3,9,7,0 days 00:00:00.000942000,7,9,10,4,13,7,,,,arianne,,count,1.0,4q-fully_connected
0,5,steiner,GENERATED,7,13,14,4,15,7,0 days 00:00:00.001179000,7,8,8,3,11,7,,,,arianne,,count,1.0,4q-fully_connected
0,6,steiner,GENERATED,7,8,9,4,11,7,0 days 00:00:00.000938000,7,9,10,5,14,7,,,,arianne,,count,1.0,4q-fully_connected
0,7,steiner,GENERATED,7,6,6,4,10,7,0 days 00:00:00.000839000,7,5,7,3,8,7,,,,arianne,,count,1.0,4q-fully_connected
0,8,steiner,GENERATED,7,10,11,6,15,7,0 days 00:00:00.000978000,7,6,7,5,11,7,,,,arianne,,count,1.0,4q-fully_connected
0,9,steiner,GENERATED,7,9,11,5,14,7,0 days 00:00:00.001016000,7,11,12,5,16,7,,,,arianne,,count,1.0,4q-fully_connected
0,10,steiner,GENERATED,7,8,11,5,12,7,0 days 00:00:00.001028000,7,14,14,5,19,7,,,,arianne,,count,1.0,4q-fully_connected
0,11,steiner,GENERATED,7,6,8,4,9,7,0 days 00:00:00.001053000,7,9,10,5,14,7,,,,arianne,,count,1.0,4q-fully_connected
0,12,steiner,GENERATED,7,10,12,3,13,7,0 days 00:00:00.001035000,7,13,14,5,18,7,,,,arianne,,count,1.0,4q-fully_connected
0,13,steiner,GENERATED,7,6,8,3,8,7,0 days 00:00:00.000940000,7,9,10,5,14,7,,,,arianne,,count,1.0,4q-fully_connected
0,14,steiner,GENERATED,7,11,12,3,13,7,0 days 00:00:00.001100000,7,11,12,3,13,7,,,,arianne,,count,1.0,4q-fully_connected
0,15,steiner,GENERATED,7,6,8,4,9,7,0 days 00:00:00.001044000,7,9,10,5,14,7,,,,arianne,,count,1.0,4q-fully_connected
0,16,steiner,GENERATED,7,5,6,4,9,7,0 days 00:00:00.000875000,7,7,8,4,11,7,,,,arianne,,count,1.0,4q-fully_connected
0,17,steiner,GENERATED,7,6,7,2,8,7,0 days 00:00:00.000938000,7,4,6,3,7,7,,,,arianne,,count,1.0,4q-fully_connected
0,18,steiner,GENERATED,7,10,11,5,14,7,0 days 00:00:00.001058000,7,7,8,3,10,7,,,,arianne,,count,1.0,4q-fully_connected
0,19,steiner,GENERATED,7,5,7,5,10,7,0 days 00:00:00.000923000,7,9,10,5,14,7,,,,arianne,,count,1.0,4q-fully_connected
0,0,tket,GENERATED,,10,12,4,13,7,0 days 00:00:00.005941000,7,10,12,4,13,7,,,,gray,nash,count,1.0,4q-fully_connected
0,1,tket,GENERATED,,11,12,4,15,7,0 days 00:00:00.001549000,7,11,12,4,15,7,,,,gray,nash,count,1.0,4q-fully_connected
0,2,tket,GENERATED,,8,10,4,12,7,0 days 00:00:00.001221000,7,8,10,4,12,7,,,,gray,nash,count,1.0,4q-fully_connected
0,3,tket,GENERATED,,6,8,4,10,7,0 days 00:00:00.001407000,7,6,8,4,10,7,,,,gray,nash,count,1.0,4q-fully_connected
0,4,tket,GENERATED,,9,10,4,13,7,0 days 00:00:00.001298000,7,9,10,4,13,7,,,,gray,nash,count,1.0,4q-fully_connected
0,5,tket,GENERATED,,8,8,3,11,7,0 days 00:00:00.001168000,7,8,8,3,11,7,,,,gray,nash,count,1.0,4q-fully_connected
0,6,tket,GENERATED,,9,10,5,14,7,0 days 00:00:00.001217000,7,9,10,5,14,7,,,,gray,nash,count,1.0,4q-fully_connected
0,7,tket,GENERATED,,5,7,3,8,7,0 days 00:00:00.001191000,7,5,7,3,8,7,,,,gray,nash,count,1.0,4q-fully_connected
0,8,tket,GENERATED,,6,7,5,11,7,0 days 00:00:00.001132000,7,6,7,5,11,7,,,,gray,nash,count,1.0,4q-fully_connected
0,9,tket,GENERATED,,11,12,5,16,7,0 days 00:00:00.001336000,7,11,12,5,16,7,,,,gray,nash,count,1.0,4q-fully_connected
0,10,tket,GENERATED,,14,14,5,19,7,0 days 00:00:00.001366000,7,14,14,5,19,7,,,,gray,nash,count,1.0,4q-fully_connected
0,11,tket,GENERATED,,9,10,5,14,7,0 days 00:00:00.001223000,7,9,10,5,14,7,,,,gray,nash,count,1.0,4q-fully_connected
0,12,tket,GENERATED,,13,14,5,18,7,0 days 00:00:00.001412000,7,13,14,5,18,7,,,,gray,nash,count,1.0,4q-fully_connected
0,13,tket,GENERATED,,9,10,5,14,7,0 days 00:00:00.001199000,7,9,10,5,14,7,,,,gray,nash,count,1.0,4q-fully_connected
0,14,tket,GENERATED,,11,12,3,13,7,0 days 00:00:00.001275000,7,11,12,3,13,7,,,,gray,nash,count,1.0,4q-fully_connected
0,15,tket,GENERATED,,9,10,5,14,7,0 days 00:00:00.001183000,7,9,10,5,14,7,,,,gray,nash,count,1.0,4q-fully_connected
0,16,tket,GENERATED,,7,8,4,11,7,0 days 00:00:00.001122000,7,7,8,4,11,7,,,,gray,nash,count,1.0,4q-fully_connected
0,17,tket,GENERATED,,4,6,3,7,7,0 days 00:00:00.001034000,7,4,6,3,7,7,,,,gray,nash,count,1.0,4q-fully_connected
0,18,tket,GENERATED,,7,8,3,10,7,0 days 00:00:00.001147000,7,7,8,3,10,7,,,,gray,nash,count,1.0,4q-fully_connected
0,19,tket,GENERATED,,9,10,5,14,7,0 days 00:00:00.001578000,7,9,10,5,14,7,,,,gray,nash,count,1.0,4q-fully_connected
0,0,steiner,GENERATED,7,10,12,4,13,7,0 days 00:00:00.001756000,7,10,12,4,13,7,,,,gray,nash,count,1.0,4q-fully_connected
0,1,steiner,GENERATED,7,11,12,4,15,7,0 days 00:00:00.001757000,7,11,12,4,15,7,,,,gray,nash,count,1.0,4q-fully_connected
0,2,steiner,GENERATED,7,8,10,4,12,7,0 days 00:00:00.001504000,7,8,10,4,12,7,,,,gray,nash,count,1.0,4q-fully_connected
0,3,steiner,GENERATED,7,6,8,4,10,7,0 days 00:00:00.001643000,7,6,8,4,10,7,,,,gray,nash,count,1.0,4q-fully_connected
0,4,steiner,GENERATED,7,9,10,4,13,7,0 days 00:00:00.001532000,7,9,10,4,13,7,,,,gray,nash,count,1.0,4q-fully_connected
0,5,steiner,GENERATED,7,8,8,3,11,7,0 days 00:00:00.001515000,7,8,8,3,11,7,,,,gray,nash,count,1.0,4q-fully_connected
0,6,steiner,GENERATED,7,9,10,5,14,7,0 days 00:00:00.001670000,7,9,10,5,14,7,,,,gray,nash,count,1.0,4q-fully_connected
0,7,steiner,GENERATED,7,5,7,3,8,7,0 days 00:00:00.001406000,7,5,7,3,8,7,,,,gray,nash,count,1.0,4q-fully_connected
0,8,steiner,GENERATED,7,6,7,5,11,7,0 days 00:00:00.001590000,7,6,7,5,11,7,,,,gray,nash,count,1.0,4q-fully_connected
0,9,steiner,GENERATED,7,11,12,5,16,7,0 days 00:00:00.001769000,7,11,12,5,16,7,,,,gray,nash,count,1.0,4q-fully_connected
0,10,steiner,GENERATED,7,14,14,5,19,7,0 days 00:00:00.001965000,7,14,14,5,19,7,,,,gray,nash,count,1.0,4q-fully_connected
0,11,steiner,GENERATED,7,9,10,5,14,7,0 days 00:00:00.001649000,7,9,10,5,14,7,,,,gray,nash,count,1.0,4q-fully_connected
0,12,steiner,GENERATED,7,13,14,5,18,7,0 days 00:00:00.001915000,7,13,14,5,18,7,,,,gray,nash,count,1.0,4q-fully_connected
0,13,steiner,GENERATED,7,9,10,5,14,7,0 days 00:00:00.001654000,7,9,10,5,14,7,,,,gray,nash,count,1.0,4q-fully_connected
0,14,steiner,GENERATED,7,11,12,3,13,7,0 days 00:00:00.002109000,7,11,12,3,13,7,,,,gray,nash,count,1.0,4q-fully_connected
0,15,steiner,GENERATED,7,9,10,5,14,7,0 days 00:00:00.001597000,7,9,10,5,14,7,,,,gray,nash,count,1.0,4q-fully_connected
0,16,steiner,GENERATED,7,7,8,4,11,7,0 days 00:00:00.001521000,7,7,8,4,11,7,,,,gray,nash,count,1.0,4q-fully_connected
0,17,steiner,GENERATED,7,4,6,3,7,7,0 days 00:00:00.001313000,7,4,6,3,7,7,,,,gray,nash,count,1.0,4q-fully_connected
0,18,steiner,GENERATED,7,7,8,3,10,7,0 days 00:00:00.001547000,7,7,8,3,10,7,,,,gray,nash,count,1.0,4q-fully_connected
0,19,steiner,GENERATED,7,9,10,5,14,7,0 days 00:00:00.001661000,7,9,10,5,14,7,,,,gray,nash,count,1.0,4q-fully_connected
0,0,steiner,GENERATED,100,162,238,53,195,100,0 days 00:00:00.041464000,100,221,231,95,314,100,,,,arianne,,count,1.0,9q-fully_connected
0,1,steiner,GENERATED,100,146,218,54,187,100,0 days 00:00:00.035436000,100,218,234,93,309,100,,,,arianne,,count,1.0,9q-fully_connected
0,2,steiner,GENERATED,100,163,227,60,208,100,0 days 00:00:00.036424000,100,224,232,95,319,100,,,,arianne,,count,1.0,9q-fully_connected
0,3,steiner,GENERATED,100,145,221,51,185,100,0 days 00:00:00.034205000,100,203,221,92,294,100,,,,arianne,,count,1.0,9q-fully_connected
0,4,steiner,GENERATED,100,155,231,58,195,100,0 days 00:00:00.035387000,100,203,217,92,295,100,,,,arianne,,count,1.0,9q-fully_connected
0,5,steiner,GENERATED,100,162,236,58,205,100,0 days 00:00:00.041336000,100,215,227,94,309,100,,,,arianne,,count,1.0,9q-fully_connected
0,6,steiner,GENERATED,100,155,226,52,188,100,0 days 00:00:00.036422000,100,201,215,93,293,100,,,,arianne,,count,1.0,9q-fully_connected
0,7,steiner,GENERATED,100,158,220,54,198,100,0 days 00:00:00.034205000,100,218,229,92,310,100,,,,arianne,,count,1.0,9q-fully_connected
0,8,steiner,GENERATED,100,153,233,57,196,100,0 days 00:00:00.035144000,100,205,220,93,297,100,,,,arianne,,count,1.0,9q-fully_connected
0,9,steiner,GENERATED,100,173,241,56,210,100,0 days 00:00:00.075518000,100,198,215,92,290,100,,,,arianne,,count,1.0,9q-fully_connected
0,10,steiner,GENERATED,100,148,212,53,185,100,0 days 00:00:00.033108000,100,224,239,94,317,100,,,,arianne,,count,1.0,9q-fully_connected
0,11,steiner,GENERATED,100,149,231,54,185,100,0 days 00:00:00.033696000,100,213,225,95,308,100,,,,arianne,,count,1.0,9q-fully_connected
0,12,steiner,GENERATED,100,162,238,58,198,100,0 days 00:00:00.034915000,100,211,224,93,304,100,,,,arianne,,count,1.0,9q-fully_connected
0,13,steiner,GENERATED,100,157,231,52,192,100,0 days 00:00:00.035371000,100,222,240,92,314,100,,,,arianne,,count,1.0,9q-fully_connected
0,14,steiner,GENERATED,100,154,225,51,187,100,0 days 00:00:00.034774000,100,214,227,92,306,100,,,,arianne,,count,1.0,9q-fully_connected
0,15,steiner,GENERATED,100,162,241,56,194,100,0 days 00:00:00.036279000,100,219,234,91,309,100,,,,arianne,,count,1.0,9q-fully_connected
0,16,steiner,GENERATED,100,181,235,58,218,100,0 days 00:00:00.034653000,100,213,225,92,304,100,,,,arianne,,count,1.0,9q-fully_connected
0,17,steiner,GENERATED,100,161,233,52,193,100,0 days 00:00:00.034783000,100,208,220,95,302,100,,,,arianne,,count,1.0,9q-fully_connected
0,18,steiner,GENERATED,100,155,227,52,189,100,0 days 00:00:00.034434000,100,214,231,90,302,100,,,,arianne,,count,1.0,9q-fully_connected
0,19,steiner,GENERATED,100,169,233,56,207,100,0 days 00:00:00.034957000,100,211,216,95,306,100,,,,arianne,,count,1.0,9q-fully_connected
0,0,tket,GENERATED,,221,231,95,314,100,0 days 00:00:00.017083000,100,221,231,95,314,100,,,,gray,nash,count,1.0,9q-fully_connected
0,1,tket,GENERATED,,218,234,93,309,100,0 days 00:00:00.016944000,100,218,234,93,309,100,,,,gray,nash,count,1.0,9q-fully_connected
0,2,tket,GENERATED,,224,232,95,319,100,0 days 00:00:00.016339000,100,224,232,95,319,100,,,,gray,nash,count,1.0,9q-fully_connected
0,3,tket,GENERATED,,203,221,92,294,100,0 days 00:00:00.016048000,100,203,221,92,294,100,,,,gray,nash,count,1.0,9q-fully_connected
0,4,tket,GENERATED,,203,217,92,295,100,0 days 00:00:00.015801000,100,203,217,92,295,100,,,,gray,nash,count,1.0,9q-fully_connected
0,5,tket,GENERATED,,215,227,94,309,100,0 days 00:00:00.016102000,100,215,227,94,309,100,,,,gray,nash,count,1.0,9q-fully_connected
0,6,tket,GENERATED,,201,215,93,293,100,0 days 00:00:00.015483000,100,201,215,93,293,100,,,,gray,nash,count,1.0,9q-fully_connected
0,7,tket,GENERATED,,218,229,92,310,100,0 days 00:00:00.016049000,100,218,229,92,310,100,,,,gray,nash,count,1.0,9q-fully_connected
0,8,tket,GENERATED,,205,220,93,297,100,0 days 00:00:00.015617000,100,205,220,93,297,100,,,,gray,nash,count,1.0,9q-fully_connected
0,9,tket,GENERATED,,198,215,92,290,100,0 days 00:00:00.015573000,100,198,215,92,290,100,,,,gray,nash,count,1.0,9q-fully_connected
0,10,tket,GENERATED,,224,239,94,317,100,0 days 00:00:00.016342000,100,224,239,94,317,100,,,,gray,nash,count,1.0,9q-fully_connected
0,11,tket,GENERATED,,213,225,95,308,100,0 days 00:00:00.016553000,100,213,225,95,308,100,,,,gray,nash,count,1.0,9q-fully_connected
0,12,tket,GENERATED,,211,224,93,304,100,0 days 00:00:00.019473000,100,211,224,93,304,100,,,,gray,nash,count,1.0,9q-fully_connected
0,13,tket,GENERATED,,222,240,92,314,100,0 days 00:00:00.091210000,100,222,240,92,314,100,,,,gray,nash,count,1.0,9q-fully_connected
0,14,tket,GENERATED,,214,227,92,306,100,0 days 00:00:00.018788000,100,214,227,92,306,100,,,,gray,nash,count,1.0,9q-fully_connected
0,15,tket,GENERATED,,219,234,91,309,100,0 days 00:00:00.017010000,100,219,234,91,309,100,,,,gray,nash,count,1.0,9q-fully_connected
0,16,tket,GENERATED,,213,225,92,304,100,0 days 00:00:00.016139000,100,213,225,92,304,100,,,,gray,nash,count,1.0,9q-fully_connected
0,17,tket,GENERATED,,208,220,95,302,100,0 days 00:00:00.016035000,100,208,220,95,302,100,,,,gray,nash,count,1.0,9q-fully_connected
0,18,tket,GENERATED,,214,231,90,302,100,0 days 00:00:00.016066000,100,214,231,90,302,100,,,,gray,nash,count,1.0,9q-fully_connected
0,19,tket,GENERATED,,211,216,95,306,100,0 days 00:00:00.015694000,100,211,216,95,306,100,,,,gray,nash,count,1.0,9q-fully_connected
0,0,steiner,GENERATED,100,222,233,95,315,100,0 days 00:00:00.171982000,100,221,231,95,314,100,,,,gray,nash,count,1.0,9q-fully_connected
0,1,steiner,GENERATED,100,220,235,93,312,100,0 days 00:00:00.206965000,100,218,234,93,309,100,,,,gray,nash,count,1.0,9q-fully_connected
0,2,steiner,GENERATED,100,224,234,95,318,100,0 days 00:00:00.175052000,100,224,232,95,319,100,,,,gray,nash,count,1.0,9q-fully_connected
0,3,steiner,GENERATED,100,205,222,92,296,100,0 days 00:00:00.170011000,100,203,221,92,294,100,,,,gray,nash,count,1.0,9q-fully_connected
0,4,steiner,GENERATED,100,204,218,92,296,100,0 days 00:00:00.161943000,100,203,217,92,295,100,,,,gray,nash,count,1.0,9q-fully_connected
0,5,steiner,GENERATED,100,217,228,94,311,100,0 days 00:00:00.166418000,100,215,227,94,309,100,,,,gray,nash,count,1.0,9q-fully_connected
0,6,steiner,GENERATED,100,202,215,93,294,100,0 days 00:00:00.160787000,100,201,215,93,293,100,,,,gray,nash,count,1.0,9q-fully_connected
0,7,steiner,GENERATED,100,218,230,92,310,100,0 days 00:00:00.164837000,100,218,229,92,310,100,,,,gray,nash,count,1.0,9q-fully_connected
0,8,steiner,GENERATED,100,208,222,93,300,100,0 days 00:00:00.170056000,100,205,220,93,297,100,,,,gray,nash,count,1.0,9q-fully_connected
0,9,steiner,GENERATED,100,197,215,92,289,100,0 days 00:00:00.153027000,100,198,215,92,290,100,,,,gray,nash,count,1.0,9q-fully_connected
0,10,steiner,GENERATED,100,226,243,94,319,100,0 days 00:00:00.169390000,100,224,239,94,317,100,,,,gray,nash,count,1.0,9q-fully_connected
0,11,steiner,GENERATED,100,213,225,95,308,100,0 days 00:00:00.173625000,100,213,225,95,308,100,,,,gray,nash,count,1.0,9q-fully_connected
0,12,steiner,GENERATED,100,211,223,93,304,100,0 days 00:00:00.184720000,100,211,224,93,304,100,,,,gray,nash,count,1.0,9q-fully_connected
0,13,steiner,GENERATED,100,218,237,92,310,100,0 days 00:00:00.175684000,100,222,240,92,314,100,,,,gray,nash,count,1.0,9q-fully_connected
0,14,steiner,GENERATED,100,213,227,92,305,100,0 days 00:00:00.165699000,100,214,227,92,306,100,,,,gray,nash,count,1.0,9q-fully_connected
0,15,steiner,GENERATED,100,218,234,91,308,100,0 days 00:00:00.163356000,100,219,234,91,309,100,,,,gray,nash,count,1.0,9q-fully_connected
0,16,steiner,GENERATED,100,215,226,92,307,100,0 days 00:00:00.164946000,100,213,225,92,304,100,,,,gray,nash,count,1.0,9q-fully_connected
0,17,steiner,GENERATED,100,206,220,95,299,100,0 days 00:00:00.169535000,100,208,220,95,302,100,,,,gray,nash,count,1.0,9q-fully_connected
0,18,steiner,GENERATED,100,215,231,90,303,100,0 days 00:00:00.176148000,100,214,231,90,302,100,,,,gray,nash,count,1.0,9q-fully_connected
0,19,steiner,GENERATED,100,213,216,95,308,100,0 days 00:00:00.173894000,100,211,216,95,306,100,,,,gray,nash,count,1.0,9q-fully_connected
0,0,steiner,GENERATED,100,334,613,44,343,100,0 days 00:00:00.283820000,100,590,616,95,685,100,,,,arianne,,count,1.0,16q-fully_connected
0,1,steiner,GENERATED,100,311,569,51,326,100,0 days 00:00:00.254254000,100,551,596,95,646,100,,,,arianne,,count,1.0,16q-fully_connected
0,2,steiner,GENERATED,100,315,574,49,325,100,0 days 00:00:00.239247000,100,600,629,95,695,100,,,,arianne,,count,1.0,16q-fully_connected
0,3,steiner,GENERATED,100,338,564,47,355,100,0 days 00:00:00.272679000,100,605,653,92,696,100,,,,arianne,,count,1.0,16q-fully_connected
0,4,steiner,GENERATED,100,369,619,46,382,100,0 days 00:00:00.308176000,100,603,627,96,699,100,,,,arianne,,count,1.0,16q-fully_connected
0,5,steiner,GENERATED,100,328,584,51,335,100,0 days 00:00:00.230933000,100,601,633,96,697,100,,,,arianne,,count,1.0,16q-fully_connected
0,6,steiner,GENERATED,100,322,587,52,341,100,0 days 00:00:00.296097000,100,586,630,93,679,100,,,,arianne,,count,1.0,16q-fully_connected
0,7,steiner,GENERATED,100,340,594,43,350,100,0 days 00:00:00.263633000,100,578,646,91,669,100,,,,arianne,,count,1.0,16q-fully_connected
0,8,steiner,GENERATED,100,328,589,45,339,100,0 days 00:00:00.356642000,100,576,615,93,669,100,,,,arianne,,count,1.0,16q-fully_connected
0,9,steiner,GENERATED,100,352,613,49,365,100,0 days 00:00:00.301900000,100,574,617,95,669,100,,,,arianne,,count,1.0,16q-fully_connected
0,10,steiner,GENERATED,100,310,590,50,318,100,0 days 00:00:00.285806000,100,618,664,93,711,100,,,,arianne,,count,1.0,16q-fully_connected
0,11,steiner,GENERATED,100,320,575,44,334,100,0 days 00:00:00.283266000,100,566,630,90,656,100,,,,arianne,,count,1.0,16q-fully_connected
0,12,steiner,GENERATED,100,323,587,46,337,100,0 days 00:00:00.218847000,100,605,650,93,698,100,,,,arianne,,count,1.0,16q-fully_connected
0,13,steiner,GENERATED,100,295,562,47,307,100,0 days 00:00:00.211383000,100,591,628,95,686,100,,,,arianne,,count,1.0,16q-fully_connected
0,14,steiner,GENERATED,100,324,582,51,334,100,0 days 00:00:00.225951000,100,622,655,95,717,100,,,,arianne,,count,1.0,16q-fully_connected
0,15,steiner,GENERATED,100,294,589,49,305,100,0 days 00:00:00.222825000,100,547,567,95,642,100,,,,arianne,,count,1.0,16q-fully_connected
0,16,steiner,GENERATED,100,300,584,49,311,100,0 days 00:00:00.213238000,100,580,624,94,674,100,,,,arianne,,count,1.0,16q-fully_connected
0,17,steiner,GENERATED,100,311,580,48,323,100,0 days 00:00:00.212523000,100,619,652,95,714,100,,,,arianne,,count,1.0,16q-fully_connected
0,18,steiner,GENERATED,100,317,591,61,334,100,0 days 00:00:00.216010000,100,589,643,94,683,100,,,,arianne,,count,1.0,16q-fully_connected
0,19,steiner,GENERATED,100,348,589,48,362,100,0 days 00:00:00.260489000,100,595,636,95,690,100,,,,arianne,,count,1.0,16q-fully_connected
0,0,tket,GENERATED,,590,616,95,685,100,0 days 00:00:00.036977000,100,590,616,95,685,100,,,,gray,nash,count,1.0,16q-fully_connected
0,1,tket,GENERATED,,551,596,95,646,100,0 days 00:00:00.044762000,100,551,596,95,646,100,,,,gray,nash,count,1.0,16q-fully_connected
0,2,tket,GENERATED,,600,629,95,695,100,0 days 00:00:00.036950000,100,600,629,95,695,100,,,,gray,nash,count,1.0,16q-fully_connected
0,3,tket,GENERATED,,605,653,92,696,100,0 days 00:00:00.043548000,100,605,653,92,696,100,,,,gray,nash,count,1.0,16q-fully_connected
0,4,tket,GENERATED,,603,627,96,699,100,0 days 00:00:00.038791000,100,603,627,96,699,100,,,,gray,nash,count,1.0,16q-fully_connected
0,5,tket,GENERATED,,601,633,96,697,100,0 days 00:00:00.037979000,100,601,633,96,697,100,,,,gray,nash,count,1.0,16q-fully_connected
0,6,tket,GENERATED,,586,630,93,679,100,0 days 00:00:00.043755000,100,586,630,93,679,100,,,,gray,nash,count,1.0,16q-fully_connected
0,7,tket,GENERATED,,578,646,91,669,100,0 days 00:00:00.037094000,100,578,646,91,669,100,,,,gray,nash,count,1.0,16q-fully_connected
0,8,tket,GENERATED,,576,615,93,669,100,0 days 00:00:00.036226000,100,576,615,93,669,100,,,,gray,nash,count,1.0,16q-fully_connected
0,9,tket,GENERATED,,574,617,95,669,100,0 days 00:00:00.035454000,100,574,617,95,669,100,,,,gray,nash,count,1.0,16q-fully_connected
0,10,tket,GENERATED,,618,664,93,711,100,0 days 00:00:00.037767000,100,618,664,93,711,100,,,,gray,nash,count,1.0,16q-fully_connected
0,11,tket,GENERATED,,566,630,90,656,100,0 days 00:00:00.036844000,100,566,630,90,656,100,,,,gray,nash,count,1.0,16q-fully_connected
0,12,tket,GENERATED,,605,650,93,698,100,0 days 00:00:00.037617000,100,605,650,93,698,100,,,,gray,nash,count,1.0,16q-fully_connected
0,13,tket,GENERATED,,591,628,95,686,100,0 days 00:00:00.038081000,100,591,628,95,686,100,,,,gray,nash,count,1.0,16q-fully_connected
0,14,tket,GENERATED,,622,655,95,717,100,0 days 00:00:00.038181000,100,622,655,95,717,100,,,,gray,nash,count,1.0,16q-fully_connected
0,15,tket,GENERATED,,547,567,95,642,100,0 days 00:00:00.033385000,100,547,567,95,642,100,,,,gray,nash,count,1.0,16q-fully_connected
0,16,tket,GENERATED,,580,624,94,674,100,0 days 00:00:00.035178000,100,580,624,94,674,100,,,,gray,nash,count,1.0,16q-fully_connected
0,17,tket,GENERATED,,619,652,95,714,100,0 days 00:00:00.037799000,100,619,652,95,714,100,,,,gray,nash,count,1.0,16q-fully_connected
