,idx,mode,file,# Gadgets,CX depth,# CX,Rz depth,depth,# Rz,time,notes,matroid,root_heuristic,split_heuristic,arch_density,architecture
0,8,steiner,circuits/phasepoly/25qubits/100gadgets/Original12.qasm,100,1066,1135,95,1161,100,0 days 00:00:22.161547000,,gray,nash,count,1.0,25q-fully_connected
0,9,steiner,circuits/phasepoly/25qubits/100gadgets/Original2.qasm,100,1056,1151,92,1148,100,0 days 00:00:22.131737000,,gray,nash,count,1.0,25q-fully_connected
0,10,steiner,circuits/phasepoly/25qubits/100gadgets/Original3.qasm,100,1033,1144,92,1125,100,0 days 00:00:22.493270000,,gray,nash,count,1.0,25q-fully_connected
0,11,steiner,circuits/phasepoly/25qubits/100gadgets/Original13.qasm,100,982,1085,92,1074,100,0 days 00:00:22.255193000,,gray,nash,count,1.0,25q-fully_connected
0,12,steiner,circuits/phasepoly/25qubits/100gadgets/Original18.qasm,100,1071,1153,94,1165,100,0 days 00:00:21.183010000,,gray,nash,count,1.0,25q-fully_connected
0,13,steiner,circuits/phasepoly/25qubits/100gadgets/Original4.qasm,100,1070,1120,96,1166,100,0 days 00:00:21.412699000,,gray,nash,count,1.0,25q-fully_connected
0,14,steiner,circuits/phasepoly/25qubits/100gadgets/Original14.qasm,100,1052,1114,95,1147,100,0 days 00:00:21.568726000,,gray,nash,count,1.0,25q-fully_connected
0,15,steiner,circuits/phasepoly/25qubits/100gadgets/Original8.qasm,100,1024,1125,94,1118,100,0 days 00:00:22.520515000,,gray,nash,count,1.0,25q-fully_connected
0,16,steiner,circuits/phasepoly/25qubits/100gadgets/Original9.qasm,100,1044,1140,93,1137,100,0 days 00:00:21.687559000,,gray,nash,count,1.0,25q-fully_connected
0,17,steiner,circuits/phasepoly/25qubits/100gadgets/Original15.qasm,100,1068,1127,95,1163,100,0 days 00:00:23.539888000,,gray,nash,count,1.0,25q-fully_connected
0,18,steiner,circuits/phasepoly/25qubits/100gadgets/Original5.qasm,100,1047,1105,95,1142,100,0 days 00:00:23.883162000,,gray,nash,count,1.0,25q-fully_connected
0,19,steiner,circuits/phasepoly/25qubits/100gadgets/Original19.qasm,100,1037,1157,92,1129,100,0 days 00:00:22.930971000,,gray,nash,count,1.0,25q-fully_connected
0,0,tket,circuits/phasepoly/25qubits/100gadgets/Original6.qasm,,2309,2374,100,2409,100,0 days 00:00:00.969397000,,gray,nash,count,1.0,25q-fully_connected
0,1,tket,circuits/phasepoly/25qubits/100gadgets/Original16.qasm,,2243,2316,100,2342,100,0 days 00:00:00.951150000,,gray,nash,count,1.0,25q-fully_connected
0,2,tket,circuits/phasepoly/25qubits/100gadgets/Original17.qasm,,2197,2270,100,2297,100,0 days 00:00:00.898430000,,gray,nash,count,1.0,25q-fully_connected
0,3,tket,circuits/phasepoly/25qubits/100gadgets/Original7.qasm,,2171,2234,100,2271,100,0 days 00:00:00.846303000,,gray,nash,count,1.0,25q-fully_connected
0,4,tket,circuits/phasepoly/25qubits/100gadgets/Original10.qasm,,2072,2144,100,2172,100,0 days 00:00:00.998013000,,gray,nash,count,1.0,25q-fully_connected
0,5,tket,circuits/phasepoly/25qubits/100gadgets/Original0.qasm,,2155,2206,100,2255,100,0 days 00:00:00.928890000,,gray,nash,count,1.0,25q-fully_connected
0,6,tket,circuits/phasepoly/25qubits/100gadgets/Original1.qasm,,2243,2286,100,2343,100,0 days 00:00:00.939502000,,gray,nash,count,1.0,25q-fully_connected
0,7,tket,circuits/phasepoly/25qubits/100gadgets/Original11.qasm,,2100,2174,100,2200,100,0 days 00:00:00.897534000,,gray,nash,count,1.0,25q-fully_connected
0,8,tket,circuits/phasepoly/25qubits/100gadgets/Original12.qasm,,2208,2260,100,2308,100,0 days 00:00:00.873669000,,gray,nash,count,1.0,25q-fully_connected
0,9,tket,circuits/phasepoly/25qubits/100gadgets/Original2.qasm,,2144,2208,100,2244,100,0 days 00:00:00.884082000,,gray,nash,count,1.0,25q-fully_connected
0,10,tket,circuits/phasepoly/25qubits/100gadgets/Original3.qasm,,2122,2218,100,2222,100,0 days 00:00:01.035207000,,gray,nash,count,1.0,25q-fully_connected
0,11,tket,circuits/phasepoly/25qubits/100gadgets/Original13.qasm,,2157,2236,100,2257,100,0 days 00:00:00.852624000,,gray,nash,count,1.0,25q-fully_connected
0,12,tket,circuits/phasepoly/25qubits/100gadgets/Original18.qasm,,2295,2330,100,2395,100,0 days 00:00:00.955156000,,gray,nash,count,1.0,25q-fully_connected
0,13,tket,circuits/phasepoly/25qubits/100gadgets/Original4.qasm,,2179,2250,100,2279,100,0 days 00:00:00.770196000,,gray,nash,count,1.0,25q-fully_connected
0,14,tket,circuits/phasepoly/25qubits/100gadgets/Original14.qasm,,2144,2228,100,2244,100,0 days 00:00:00.970459000,,gray,nash,count,1.0,25q-fully_connected
0,15,tket,circuits/phasepoly/25qubits/100gadgets/Original8.qasm,,2225,2272,100,2325,100,0 days 00:00:00.848124000,,gray,nash,count,1.0,25q-fully_connected
0,16,tket,circuits/phasepoly/25qubits/100gadgets/Original9.qasm,,2116,2210,100,2215,100,0 days 00:00:00.864731000,,gray,nash,count,1.0,25q-fully_connected
0,17,tket,circuits/phasepoly/25qubits/100gadgets/Original15.qasm,,2155,2210,99,2254,100,0 days 00:00:00.898205000,,gray,nash,count,1.0,25q-fully_connected
0,18,tket,circuits/phasepoly/25qubits/100gadgets/Original5.qasm,,2125,2190,100,2225,100,0 days 00:00:00.880948000,,gray,nash,count,1.0,25q-fully_connected
0,19,tket,circuits/phasepoly/25qubits/100gadgets/Original19.qasm,,2160,2226,100,2260,100,0 days 00:00:00.965520000,,gray,nash,count,1.0,25q-fully_connected
0,0,steiner,circuits/phasepoly/25qubits/100gadgets/Original6.qasm,100,568,1146,51,578,100,0 days 00:00:04.113756000,,arianne,,count,1.0,25q-fully_connected
