,idx,mode,file,# Gadgets,CX depth,# CX,Rz depth,depth,# Rz,time,notes,matroid,root_heuristic,split_heuristic,arch_density,architecture
0,50,steiner,circuits/phasepoly/36qubits/10gadgets/Original3.qasm,10,173,231,8,181,10,0 days 00:00:05.793889000,,gray,nash,count,1.0,36q-fully_connected
0,51,steiner,circuits/phasepoly/36qubits/10gadgets/Original13.qasm,10,166,217,8,174,10,0 days 00:00:05.607476000,,gray,nash,count,1.0,36q-fully_connected
0,52,steiner,circuits/phasepoly/36qubits/10gadgets/Original18.qasm,10,183,202,9,192,10,0 days 00:00:05.455706000,,gray,nash,count,1.0,36q-fully_connected
0,53,steiner,circuits/phasepoly/36qubits/10gadgets/Original4.qasm,10,200,239,8,208,10,0 days 00:00:05.458604000,,gray,nash,count,1.0,36q-fully_connected
0,54,steiner,circuits/phasepoly/36qubits/10gadgets/Original14.qasm,10,147,262,6,153,10,0 days 00:00:05.318702000,,gray,nash,count,1.0,36q-fully_connected
0,55,steiner,circuits/phasepoly/36qubits/10gadgets/Original8.qasm,10,152,262,6,158,10,0 days 00:00:05.133909000,,gray,nash,count,1.0,36q-fully_connected
0,56,steiner,circuits/phasepoly/36qubits/10gadgets/Original9.qasm,10,154,204,8,162,10,0 days 00:00:05.437201000,,gray,nash,count,1.0,36q-fully_connected
0,57,steiner,circuits/phasepoly/36qubits/10gadgets/Original15.qasm,10,185,239,8,193,10,0 days 00:00:05.476160000,,gray,nash,count,1.0,36q-fully_connected
0,58,steiner,circuits/phasepoly/36qubits/10gadgets/Original5.qasm,10,142,251,6,148,10,0 days 00:00:05.352808000,,gray,nash,count,1.0,36q-fully_connected
0,59,steiner,circuits/phasepoly/36qubits/10gadgets/Original19.qasm,10,159,241,7,166,10,0 days 00:00:05.312359000,,gray,nash,count,1.0,36q-fully_connected
0,60,steiner,circuits/phasepoly/36qubits/5gadgets/Original6.qasm,5,97,145,3,100,5,0 days 00:00:04.467042000,,gray,nash,count,1.0,36q-fully_connected
0,61,steiner,circuits/phasepoly/36qubits/5gadgets/Original16.qasm,5,91,124,4,95,5,0 days 00:00:04.175702000,,gray,nash,count,1.0,36q-fully_connected
0,62,steiner,circuits/phasepoly/36qubits/5gadgets/Original17.qasm,5,71,117,3,74,5,0 days 00:00:04.284072000,,gray,nash,count,1.0,36q-fully_connected
0,63,steiner,circuits/phasepoly/36qubits/5gadgets/Original7.qasm,5,82,130,3,85,5,0 days 00:00:03.921480000,,gray,nash,count,1.0,36q-fully_connected
0,64,steiner,circuits/phasepoly/36qubits/5gadgets/Original10.qasm,5,79,102,4,83,5,0 days 00:00:04.083480000,,gray,nash,count,1.0,36q-fully_connected
0,65,steiner,circuits/phasepoly/36qubits/5gadgets/Original0.qasm,5,79,130,3,82,5,0 days 00:00:04.139543000,,gray,nash,count,1.0,36q-fully_connected
0,66,steiner,circuits/phasepoly/36qubits/5gadgets/Original1.qasm,5,72,126,3,75,5,0 days 00:00:03.937238000,,gray,nash,count,1.0,36q-fully_connected
0,67,steiner,circuits/phasepoly/36qubits/5gadgets/Original11.qasm,5,52,177,1,53,5,0 days 00:00:04.101702000,,gray,nash,count,1.0,36q-fully_connected
0,68,steiner,circuits/phasepoly/36qubits/5gadgets/Original12.qasm,5,95,124,4,99,5,0 days 00:00:04.178847000,,gray,nash,count,1.0,36q-fully_connected
0,69,steiner,circuits/phasepoly/36qubits/5gadgets/Original2.qasm,5,93,125,4,97,5,0 days 00:00:04.736612000,,gray,nash,count,1.0,36q-fully_connected
0,70,steiner,circuits/phasepoly/36qubits/5gadgets/Original3.qasm,5,96,127,4,100,5,0 days 00:00:04.159374000,,gray,nash,count,1.0,36q-fully_connected
0,71,steiner,circuits/phasepoly/36qubits/5gadgets/Original13.qasm,5,84,136,3,87,5,0 days 00:00:04.389658000,,gray,nash,count,1.0,36q-fully_connected
0,72,steiner,circuits/phasepoly/36qubits/5gadgets/Original18.qasm,5,95,122,4,99,5,0 days 00:00:04.160032000,,gray,nash,count,1.0,36q-fully_connected
0,73,steiner,circuits/phasepoly/36qubits/5gadgets/Original4.qasm,5,94,122,4,98,5,0 days 00:00:03.835834000,,gray,nash,count,1.0,36q-fully_connected
0,74,steiner,circuits/phasepoly/36qubits/5gadgets/Original14.qasm,5,100,134,4,104,5,0 days 00:00:04.234073000,,gray,nash,count,1.0,36q-fully_connected
0,75,steiner,circuits/phasepoly/36qubits/5gadgets/Original8.qasm,5,92,118,4,96,5,0 days 00:00:04.228930000,,gray,nash,count,1.0,36q-fully_connected
0,76,steiner,circuits/phasepoly/36qubits/5gadgets/Original9.qasm,5,51,160,1,52,5,0 days 00:00:04.039771000,,gray,nash,count,1.0,36q-fully_connected
0,77,steiner,circuits/phasepoly/36qubits/5gadgets/Original15.qasm,5,47,149,1,48,5,0 days 00:00:04.175039000,,gray,nash,count,1.0,36q-fully_connected
0,78,steiner,circuits/phasepoly/36qubits/5gadgets/Original5.qasm,5,49,161,1,50,5,0 days 00:00:03.978873000,,gray,nash,count,1.0,36q-fully_connected
0,79,steiner,circuits/phasepoly/36qubits/5gadgets/Original19.qasm,5,74,154,2,76,5,0 days 00:00:04.096510000,,gray,nash,count,1.0,36q-fully_connected
0,80,steiner,circuits/phasepoly/36qubits/1000gadgets/Original6.qasm,1000,14588,14737,992,15580,1000,0 days 00:04:59.573608000,,gray,nash,count,1.0,36q-fully_connected
0,81,steiner,circuits/phasepoly/36qubits/1000gadgets/Original16.qasm,1000,14526,14743,986,15512,1000,0 days 00:04:58.183871000,,gray,nash,count,1.0,36q-fully_connected
0,82,steiner,circuits/phasepoly/36qubits/1000gadgets/Original17.qasm,1000,14669,14861,992,15661,1000,0 days 00:04:56.766407000,,gray,nash,count,1.0,36q-fully_connected
0,83,steiner,circuits/phasepoly/36qubits/1000gadgets/Original7.qasm,1000,14697,14832,993,15690,1000,0 days 00:04:56.009211000,,gray,nash,count,1.0,36q-fully_connected
0,84,steiner,circuits/phasepoly/36qubits/1000gadgets/Original10.qasm,1000,14473,14609,993,15465,1000,0 days 00:04:56.813711000,,gray,nash,count,1.0,36q-fully_connected
0,85,steiner,circuits/phasepoly/36qubits/1000gadgets/Original0.qasm,1000,14661,14843,992,15653,1000,0 days 00:04:58.780375000,,gray,nash,count,1.0,36q-fully_connected
0,86,steiner,circuits/phasepoly/36qubits/1000gadgets/Original1.qasm,1000,14574,14744,992,15566,1000,0 days 00:04:57.968903000,,gray,nash,count,1.0,36q-fully_connected
0,87,steiner,circuits/phasepoly/36qubits/1000gadgets/Original11.qasm,1000,14570,14784,989,15559,1000,0 days 00:04:56.778821000,,gray,nash,count,1.0,36q-fully_connected
0,88,steiner,circuits/phasepoly/36qubits/1000gadgets/Original12.qasm,1000,14637,14803,993,15630,1000,0 days 00:04:58.974788000,,gray,nash,count,1.0,36q-fully_connected
0,89,steiner,circuits/phasepoly/36qubits/1000gadgets/Original2.qasm,1000,14582,14703,993,15575,1000,0 days 00:04:57.638082000,,gray,nash,count,1.0,36q-fully_connected
0,90,steiner,circuits/phasepoly/36qubits/1000gadgets/Original3.qasm,1000,14565,14784,989,15554,1000,0 days 00:04:59.904940000,,gray,nash,count,1.0,36q-fully_connected
0,91,steiner,circuits/phasepoly/36qubits/1000gadgets/Original13.qasm,1000,14644,14826,991,15635,1000,0 days 00:04:55.977197000,,gray,nash,count,1.0,36q-fully_connected
0,92,steiner,circuits/phasepoly/36qubits/1000gadgets/Original18.qasm,1000,14666,14809,992,15658,1000,0 days 00:04:57.288345000,,gray,nash,count,1.0,36q-fully_connected
0,93,steiner,circuits/phasepoly/36qubits/1000gadgets/Original4.qasm,1000,14594,14802,989,15583,1000,0 days 00:04:56.931963000,,gray,nash,count,1.0,36q-fully_connected
0,94,steiner,circuits/phasepoly/36qubits/1000gadgets/Original14.qasm,1000,14629,14843,990,15619,1000,0 days 00:04:56.856527000,,gray,nash,count,1.0,36q-fully_connected
0,95,steiner,circuits/phasepoly/36qubits/1000gadgets/Original8.qasm,1000,14614,14775,991,15605,1000,0 days 00:04:58.687939000,,gray,nash,count,1.0,36q-fully_connected
0,96,steiner,circuits/phasepoly/36qubits/1000gadgets/Original9.qasm,1000,14718,14898,992,15710,1000,0 days 00:04:57.297583000,,gray,nash,count,1.0,36q-fully_connected
0,97,steiner,circuits/phasepoly/36qubits/1000gadgets/Original15.qasm,1000,14469,14640,992,15461,1000,0 days 00:04:57.946395000,,gray,nash,count,1.0,36q-fully_connected
0,98,steiner,circuits/phasepoly/36qubits/1000gadgets/Original5.qasm,1000,14553,14727,991,15544,1000,0 days 00:04:58.589787000,,gray,nash,count,1.0,36q-fully_connected
0,99,steiner,circuits/phasepoly/36qubits/1000gadgets/Original19.qasm,1000,14490,14657,991,15481,1000,0 days 00:04:59.993991000,,gray,nash,count,1.0,36q-fully_connected
0,100,steiner,circuits/phasepoly/36qubits/50gadgets/Original6.qasm,50,808,889,47,855,50,0 days 00:00:18.146040000,,gray,nash,count,1.0,36q-fully_connected
0,101,steiner,circuits/phasepoly/36qubits/50gadgets/Original16.qasm,50,805,919,46,851,50,0 days 00:00:17.290770000,,gray,nash,count,1.0,36q-fully_connected
0,102,steiner,circuits/phasepoly/36qubits/50gadgets/Original17.qasm,50,844,949,45,889,50,0 days 00:00:17.027634000,,gray,nash,count,1.0,36q-fully_connected
0,103,steiner,circuits/phasepoly/36qubits/50gadgets/Original7.qasm,50,773,848,47,820,50,0 days 00:00:17.287678000,,gray,nash,count,1.0,36q-fully_connected
0,104,steiner,circuits/phasepoly/36qubits/50gadgets/Original10.qasm,50,788,906,45,833,50,0 days 00:00:16.962873000,,gray,nash,count,1.0,36q-fully_connected
0,105,steiner,circuits/phasepoly/36qubits/50gadgets/Original0.qasm,50,826,967,44,870,50,0 days 00:00:16.205239000,,gray,nash,count,1.0,36q-fully_connected
0,106,steiner,circuits/phasepoly/36qubits/50gadgets/Original1.qasm,50,791,911,46,837,50,0 days 00:00:17.823851000,,gray,nash,count,1.0,36q-fully_connected
0,107,steiner,circuits/phasepoly/36qubits/50gadgets/Original11.qasm,50,818,891,46,864,50,0 days 00:00:17.013326000,,gray,nash,count,1.0,36q-fully_connected
0,108,steiner,circuits/phasepoly/36qubits/50gadgets/Original12.qasm,50,781,942,43,824,50,0 days 00:00:16.910153000,,gray,nash,count,1.0,36q-fully_connected
0,109,steiner,circuits/phasepoly/36qubits/50gadgets/Original2.qasm,50,766,889,45,811,50,0 days 00:00:17.029061000,,gray,nash,count,1.0,36q-fully_connected
0,110,steiner,circuits/phasepoly/36qubits/50gadgets/Original3.qasm,50,826,900,47,873,50,0 days 00:00:18.370198000,,gray,nash,count,1.0,36q-fully_connected
0,111,steiner,circuits/phasepoly/36qubits/50gadgets/Original13.qasm,50,824,924,46,870,50,0 days 00:00:17.260723000,,gray,nash,count,1.0,36q-fully_connected
0,112,steiner,circuits/phasepoly/36qubits/50gadgets/Original18.qasm,50,770,824,47,817,50,0 days 00:00:17.419078000,,gray,nash,count,1.0,36q-fully_connected
0,113,steiner,circuits/phasepoly/36qubits/50gadgets/Original4.qasm,50,832,977,43,875,50,0 days 00:00:16.508232000,,gray,nash,count,1.0,36q-fully_connected
0,114,steiner,circuits/phasepoly/36qubits/50gadgets/Original14.qasm,50,850,971,44,894,50,0 days 00:00:16.324470000,,gray,nash,count,1.0,36q-fully_connected
0,115,steiner,circuits/phasepoly/36qubits/50gadgets/Original8.qasm,50,804,868,47,851,50,0 days 00:00:17.397381000,,gray,nash,count,1.0,36q-fully_connected
0,116,steiner,circuits/phasepoly/36qubits/50gadgets/Original9.qasm,50,804,956,43,847,50,0 days 00:00:16.961110000,,gray,nash,count,1.0,36q-fully_connected
0,117,steiner,circuits/phasepoly/36qubits/50gadgets/Original15.qasm,50,847,966,44,891,50,0 days 00:00:16.377746000,,gray,nash,count,1.0,36q-fully_connected
0,118,steiner,circuits/phasepoly/36qubits/50gadgets/Original5.qasm,50,826,912,46,872,50,0 days 00:00:17.759636000,,gray,nash,count,1.0,36q-fully_connected
0,119,steiner,circuits/phasepoly/36qubits/50gadgets/Original19.qasm,50,842,910,47,889,50,0 days 00:00:17.324637000,,gray,nash,count,1.0,36q-fully_connected
0,120,steiner,circuits/phasepoly/36qubits/500gadgets/Original6.qasm,500,7461,7633,492,7953,500,0 days 00:02:30.286257000,,gray,nash,count,1.0,36q-fully_connected
0,121,steiner,circuits/phasepoly/36qubits/500gadgets/Original16.qasm,500,7464,7664,491,7955,500,0 days 00:02:28.634984000,,gray,nash,count,1.0,36q-fully_connected
0,122,steiner,circuits/phasepoly/36qubits/500gadgets/Original17.qasm,500,7447,7588,493,7940,500,0 days 00:02:29.488744000,,gray,nash,count,1.0,36q-fully_connected
0,123,steiner,circuits/phasepoly/36qubits/500gadgets/Original7.qasm,500,7523,7651,494,8017,500,0 days 00:02:30.646790000,,gray,nash,count,1.0,36q-fully_connected
0,124,steiner,circuits/phasepoly/36qubits/500gadgets/Original10.qasm,500,7447,7638,491,7938,500,0 days 00:02:28.551677000,,gray,nash,count,1.0,36q-fully_connected
0,125,steiner,circuits/phasepoly/36qubits/500gadgets/Original0.qasm,500,7526,7668,493,8018,500,0 days 00:02:30.814331000,,gray,nash,count,1.0,36q-fully_connected
0,126,steiner,circuits/phasepoly/36qubits/500gadgets/Original1.qasm,500,7600,7715,494,8094,500,0 days 00:02:29.897210000,,gray,nash,count,1.0,36q-fully_connected
0,127,steiner,circuits/phasepoly/36qubits/500gadgets/Original11.qasm,500,7569,7750,491,8060,500,0 days 00:02:39.862753000,,gray,nash,count,1.0,36q-fully_connected
0,128,steiner,circuits/phasepoly/36qubits/500gadgets/Original12.qasm,500,7503,7618,494,7997,500,0 days 00:02:27.116208000,,gray,nash,count,1.0,36q-fully_connected
